sop_call_type,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_id,item_id,rank,candidate_id,turn_ids,agent_turn_id,candidate_type,retrieval_query,agent_text_for_retrieval,candidate_text,context_text_for_evaluation,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error
Other,A007,Sneha,High,registry_name_match,CALL007,SOP006,3,AW0009,"16,17,18,19,20,21,22",17,agent_anchored_window,How many people are there in your family?,"Three members. And sir, which four-wheeler vehicle do you have?","[57.1 - 57.8] Customer: Which number is this?
[58.6 - 62.0] Agent: Three members. And sir, which four-wheeler vehicle do you have?
[62.6 - 64.5] Customer: Ma'am, I have a Mahindra Thar, a four-wheeler.
[65.1 - 66.1] Agent: Mahindra Thar.
[66.9 - 67.3] Customer: Hmm hmm.
[68.0 - 70.0] Agent: Okay, for rocks?
[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.","[57.1 - 57.8] Customer: Which number is this?
[58.6 - 62.0] Agent: Three members. And sir, which four-wheeler vehicle do you have?
[62.6 - 64.5] Customer: Ma'am, I have a Mahindra Thar, a four-wheeler.
[65.1 - 66.1] Agent: Mahindra Thar.
[66.9 - 67.3] Customer: Hmm hmm.
[68.0 - 70.0] Agent: Okay, for rocks?
[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.",0.08,0.3112,0.2303,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP006,4,AW0007,"12,13,14,15,16,17,18",13,agent_anchored_window,How many people are there in your family?,"Forty. And sir, your profession?","[43.1 - 43.8] Customer: Forty.
[44.6 - 47.1] Agent: Forty. And sir, your profession?
[48.4 - 51.1] Customer: Yes, I am in the telecom industry, ma'am.
[52.6 - 55.4] Agent: Okay. And sir, how many members are there in your family?
[57.1 - 57.8] Customer: Which number is this?
[58.6 - 62.0] Agent: Three members. And sir, which four-wheeler vehicle do you have?
[62.6 - 64.5] Customer: Ma'am, I have a Mahindra Thar, a four-wheeler.","[43.1 - 43.8] Customer: Forty.
[44.6 - 47.1] Agent: Forty. And sir, your profession?
[48.4 - 51.1] Customer: Yes, I am in the telecom industry, ma'am.
[52.6 - 55.4] Agent: Okay. And sir, how many members are there in your family?
[57.1 - 57.8] Customer: Which number is this?
[58.6 - 62.0] Agent: Three members. And sir, which four-wheeler vehicle do you have?
[62.6 - 64.5] Customer: Ma'am, I have a Mahindra Thar, a four-wheeler.",0.1952,0.2065,0.2025,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP007,1,AW0009,"16,17,18,19,20,21,22",17,agent_anchored_window,Which vehicle or vehicles do you own?,"Three members. And sir, which four-wheeler vehicle do you have?","[57.1 - 57.8] Customer: Which number is this?
[58.6 - 62.0] Agent: Three members. And sir, which four-wheeler vehicle do you have?
[62.6 - 64.5] Customer: Ma'am, I have a Mahindra Thar, a four-wheeler.
[65.1 - 66.1] Agent: Mahindra Thar.
[66.9 - 67.3] Customer: Hmm hmm.
[68.0 - 70.0] Agent: Okay, for rocks?
[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.","[57.1 - 57.8] Customer: Which number is this?
[58.6 - 62.0] Agent: Three members. And sir, which four-wheeler vehicle do you have?
[62.6 - 64.5] Customer: Ma'am, I have a Mahindra Thar, a four-wheeler.
[65.1 - 66.1] Agent: Mahindra Thar.
[66.9 - 67.3] Customer: Hmm hmm.
[68.0 - 70.0] Agent: Okay, for rocks?
[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.",0.5379,0.5663,0.5564,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP007,2,AW0020,"37,38,39,40,41,42,43",38,agent_anchored_window,Which vehicle or vehicles do you own?,"It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?","[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?
[151.2 - 154.7] Customer: Ma'am, I follow you on Instagram. You keep coming to me.
[154.2 - 157.4] Agent: Okay, you had seen it on Instagram itself. Instagram, okay.
[159.1 - 162.2] Agent: Sir, can I know the name of that adventure?
[163.3 - 168.2] Customer: I don't remember the name right now. Please check your calendar once more to see what was said to you.
[165.4 - 166.1] Agent: Now, once on your own...","[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?
[151.2 - 154.7] Customer: Ma'am, I follow you on Instagram. You keep coming to me.
[154.2 - 157.4] Agent: Okay, you had seen it on Instagram itself. Instagram, okay.
[159.1 - 162.2] Agent: Sir, can I know the name of that adventure?
[163.3 - 168.2] Customer: I don't remember the name right now. Please check your calendar once more to see what was said to you.
[165.4 - 166.1] Agent: Now, once on your own...",0.2552,0.2494,0.2514,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP007,3,AW0015,"27,28,29,30,31,32,33",28,agent_anchored_window,Which vehicle or vehicles do you own?,"Okay. Which location were you looking for, sir?","[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?
[101.6 - 107.4] Customer: I have been to your academy, and I also went to your normal event show in Purnia.
[109.2 - 109.9] Agent: Okay.
[110.9 - 118.5] Agent: Actually, sir, regarding the call you made, you inquired, but for some reason, you didn't subscribe. So I called you regarding that.
[118.1 - 125.3] Customer: Ma'am, I had another plan regarding the weekend, but it couldn't happen because of that. I had a plan, but something else came up, so it couldn't happen.
[126.8 - 133.2] Agent: Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?","[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?
[101.6 - 107.4] Customer: I have been to your academy, and I also went to your normal event show in Purnia.
[109.2 - 109.9] Agent: Okay.
[110.9 - 118.5] Agent: Actually, sir, regarding the call you made, you inquired, but for some reason, you didn't subscribe. So I called you regarding that.
[118.1 - 125.3] Customer: Ma'am, I had another plan regarding the weekend, but it couldn't happen because of that. I had a plan, but something else came up, so it couldn't happen.
[126.8 - 133.2] Agent: Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?",0.308,0.2101,0.2444,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP007,4,AW0024,"43,44,45,46,47,48,49",44,agent_anchored_window,Which vehicle or vehicles do you own?,"Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.",0.2565,0.2091,0.2257,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP008,1,AW0012,"22,23,24,25,26,27,28",23,agent_anchored_window,How did you first come across the Mahindra Adventure event?,"It  was  only...  okay.  And  sir,  where  did  you  first  see  the  Mahindra  Adventure  event?  Like  Instagram, Facebook, etc. Where?","[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.
[72.4 - 79.6] Agent: It  was  only...  okay.  And  sir,  where  did  you  first  see  the  Mahindra  Adventure  event?  Like  Instagram, Facebook, etc. Where?
[80.2 - 82.5] Customer: No, I don't remember that, but I have been to the event two or three times.
[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?","[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.
[72.4 - 79.6] Agent: It  was  only...  okay.  And  sir,  where  did  you  first  see  the  Mahindra  Adventure  event?  Like  Instagram, Facebook, etc. Where?
[80.2 - 82.5] Customer: No, I don't remember that, but I have been to the event two or three times.
[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?",0.6611,0.6966,0.6842,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP008,2,AW0020,"37,38,39,40,41,42,43",38,agent_anchored_window,How did you first come across the Mahindra Adventure event?,"It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?","[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?
[151.2 - 154.7] Customer: Ma'am, I follow you on Instagram. You keep coming to me.
[154.2 - 157.4] Agent: Okay, you had seen it on Instagram itself. Instagram, okay.
[159.1 - 162.2] Agent: Sir, can I know the name of that adventure?
[163.3 - 168.2] Customer: I don't remember the name right now. Please check your calendar once more to see what was said to you.
[165.4 - 166.1] Agent: Now, once on your own...","[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?
[151.2 - 154.7] Customer: Ma'am, I follow you on Instagram. You keep coming to me.
[154.2 - 157.4] Agent: Okay, you had seen it on Instagram itself. Instagram, okay.
[159.1 - 162.2] Agent: Sir, can I know the name of that adventure?
[163.3 - 168.2] Customer: I don't remember the name right now. Please check your calendar once more to see what was said to you.
[165.4 - 166.1] Agent: Now, once on your own...",0.5666,0.7036,0.6557,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP008,3,AW0014,"25,26,27,28,29,30,31",26,agent_anchored_window,How did you first come across the Mahindra Adventure event?,"Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...","[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?
[101.6 - 107.4] Customer: I have been to your academy, and I also went to your normal event show in Purnia.
[109.2 - 109.9] Agent: Okay.
[110.9 - 118.5] Agent: Actually, sir, regarding the call you made, you inquired, but for some reason, you didn't subscribe. So I called you regarding that.","[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?
[101.6 - 107.4] Customer: I have been to your academy, and I also went to your normal event show in Purnia.
[109.2 - 109.9] Agent: Okay.
[110.9 - 118.5] Agent: Actually, sir, regarding the call you made, you inquired, but for some reason, you didn't subscribe. So I called you regarding that.",0.4443,0.5815,0.5335,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP008,4,AW0002,"3,4,5,6,7,8,9",4,agent_anchored_window,How did you first come across the Mahindra Adventure event?,"Good morning, Sneha speaking from the Mahindra and Mahindra Adventure team.","[8.4 - 8.7] Customer: Hello.
[11.0 - 14.8] Agent: Good morning, Sneha speaking from the Mahindra and Mahindra Adventure team.
[15.7 - 16.6] Customer: Yes, I will get it. Please tell me.
[18.1 - 20.2] Agent: Am I speaking to Pati Sharma ji?
[20.9 - 21.7] Customer: Yes, tell me.
[22.4 - 36.2] Agent: Thank you for confirming. So, sir, this call is a small feedback call for you so that we can understand our customer preferences and make the adventure experience even better for future events. Okay?
[35.9 - 36.4] Customer: Okay, ma'am.","[8.4 - 8.7] Customer: Hello.
[11.0 - 14.8] Agent: Good morning, Sneha speaking from the Mahindra and Mahindra Adventure team.
[15.7 - 16.6] Customer: Yes, I will get it. Please tell me.
[18.1 - 20.2] Agent: Am I speaking to Pati Sharma ji?
[20.9 - 21.7] Customer: Yes, tell me.
[22.4 - 36.2] Agent: Thank you for confirming. So, sir, this call is a small feedback call for you so that we can understand our customer preferences and make the adventure experience even better for future events. Okay?
[35.9 - 36.4] Customer: Okay, ma'am.",0.3548,0.4931,0.4447,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP009,1,AW0012,"22,23,24,25,26,27,28",23,agent_anchored_window,What part of the event caught your interest initially?,"It  was  only...  okay.  And  sir,  where  did  you  first  see  the  Mahindra  Adventure  event?  Like  Instagram, Facebook, etc. Where?","[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.
[72.4 - 79.6] Agent: It  was  only...  okay.  And  sir,  where  did  you  first  see  the  Mahindra  Adventure  event?  Like  Instagram, Facebook, etc. Where?
[80.2 - 82.5] Customer: No, I don't remember that, but I have been to the event two or three times.
[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?","[71.0 - 72.4] Customer: No, it's not a rock, ma'am. It's a three-door.
[72.4 - 79.6] Agent: It  was  only...  okay.  And  sir,  where  did  you  first  see  the  Mahindra  Adventure  event?  Like  Instagram, Facebook, etc. Where?
[80.2 - 82.5] Customer: No, I don't remember that, but I have been to the event two or three times.
[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?",0.2337,0.4242,0.3575,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP009,2,AW0018,"32,33,34,35,36,37,38",33,agent_anchored_window,What part of the event caught your interest initially?,"Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?","[118.1 - 125.3] Customer: Ma'am, I had another plan regarding the weekend, but it couldn't happen because of that. I had a plan, but something else came up, so it couldn't happen.
[126.8 - 133.2] Agent: Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?
[131.4 - 131.8] Customer: Which one?
[134.0 - 140.5] Customer: Ma'am, I don't remember that either, but you had an event on February 21 or 22. Which location, sir?
[139.3 - 140.7] Agent: At which location, sir?
[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?","[118.1 - 125.3] Customer: Ma'am, I had another plan regarding the weekend, but it couldn't happen because of that. I had a plan, but something else came up, so it couldn't happen.
[126.8 - 133.2] Agent: Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?
[131.4 - 131.8] Customer: Which one?
[134.0 - 140.5] Customer: Ma'am, I don't remember that either, but you had an event on February 21 or 22. Which location, sir?
[139.3 - 140.7] Agent: At which location, sir?
[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?",0.1771,0.4363,0.3456,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP009,3,AW0024,"43,44,45,46,47,48,49",44,agent_anchored_window,What part of the event caught your interest initially?,"Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.",0.2339,0.3805,0.3292,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP009,4,AW0020,"37,38,39,40,41,42,43",38,agent_anchored_window,What part of the event caught your interest initially?,"It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?","[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?
[151.2 - 154.7] Customer: Ma'am, I follow you on Instagram. You keep coming to me.
[154.2 - 157.4] Agent: Okay, you had seen it on Instagram itself. Instagram, okay.
[159.1 - 162.2] Agent: Sir, can I know the name of that adventure?
[163.3 - 168.2] Customer: I don't remember the name right now. Please check your calendar once more to see what was said to you.
[165.4 - 166.1] Agent: Now, once on your own...","[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?
[151.2 - 154.7] Customer: Ma'am, I follow you on Instagram. You keep coming to me.
[154.2 - 157.4] Agent: Okay, you had seen it on Instagram itself. Instagram, okay.
[159.1 - 162.2] Agent: Sir, can I know the name of that adventure?
[163.3 - 168.2] Customer: I don't remember the name right now. Please check your calendar once more to see what was said to you.
[165.4 - 166.1] Agent: Now, once on your own...",0.1498,0.3988,0.3116,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP010,1,AW0018,"32,33,34,35,36,37,38",33,agent_anchored_window,What stopped you from finally subscribing to the event?,"Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?","[118.1 - 125.3] Customer: Ma'am, I had another plan regarding the weekend, but it couldn't happen because of that. I had a plan, but something else came up, so it couldn't happen.
[126.8 - 133.2] Agent: Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?
[131.4 - 131.8] Customer: Which one?
[134.0 - 140.5] Customer: Ma'am, I don't remember that either, but you had an event on February 21 or 22. Which location, sir?
[139.3 - 140.7] Agent: At which location, sir?
[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?","[118.1 - 125.3] Customer: Ma'am, I had another plan regarding the weekend, but it couldn't happen because of that. I had a plan, but something else came up, so it couldn't happen.
[126.8 - 133.2] Agent: Okay, so that's why you didn't subscribe, right? So which event were you watching at that time?
[131.4 - 131.8] Customer: Which one?
[134.0 - 140.5] Customer: Ma'am, I don't remember that either, but you had an event on February 21 or 22. Which location, sir?
[139.3 - 140.7] Agent: At which location, sir?
[141.6 - 143.3] Customer: No, I was only near Mumbai.
[143.9 - 152.5] Agent: It was in Mumbai itself. And where did you see it? I mean, where did you see Mahindra's first adventure event, like on Instagram or YouTube?",0.277,0.6294,0.5061,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP010,2,AW0014,"25,26,27,28,29,30,31",26,agent_anchored_window,What stopped you from finally subscribing to the event?,"Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...","[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?
[101.6 - 107.4] Customer: I have been to your academy, and I also went to your normal event show in Purnia.
[109.2 - 109.9] Agent: Okay.
[110.9 - 118.5] Agent: Actually, sir, regarding the call you made, you inquired, but for some reason, you didn't subscribe. So I called you regarding that.","[83.7 - 85.7] Agent: Okay, so...
[87.1 - 94.7] Agent: Sir, you were just watching, you hadn't subscribed to Mahindra's adventure event, right? So you...
[93.9 - 96.1] Customer: No, ma'am, I participated in the Mahindra event.
[97.6 - 102.1] Agent: Okay. Which location were you looking for, sir?
[101.6 - 107.4] Customer: I have been to your academy, and I also went to your normal event show in Purnia.
[109.2 - 109.9] Agent: Okay.
[110.9 - 118.5] Agent: Actually, sir, regarding the call you made, you inquired, but for some reason, you didn't subscribe. So I called you regarding that.",0.3603,0.4659,0.4289,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP010,3,AW0024,"43,44,45,46,47,48,49",44,agent_anchored_window,What stopped you from finally subscribing to the event?,"Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.",0.3343,0.4229,0.3919,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP010,4,AW0028,"52,53,54,55,56,57,58",53,agent_anchored_window,What stopped you from finally subscribing to the event?,"Okay. And sir, what are the things that should be improved so that you can subscribe in the future?","[216.3 - 216.8] Customer: Yes.
[216.7 - 223.4] Agent: Okay. And sir, what are the things that should be improved so that you can subscribe in the future?
[225.1 - 229.9] Customer: Ma'am, your outdoor events, like the escape one in Pune, right?
[227.3 - 227.7] Agent: Yes.
[230.5 - 230.9] Agent: Yes.
[231.2 - 252.5] Customer: So  because  of  that,  it  was  like,  I  mean,  it  wasn't  managed  properly.  I  don't  know  if  Mahindra  did  it directly. I don't know who organized it with you. Yes, I don't remember the name. But in that, it was like, there were so many cars that they would come to each spot, and the car would just be parked there for forty-five minutes. So that was a major turn-off in it.
[254.0 - 255.1] Agent: Okay, so...","[216.3 - 216.8] Customer: Yes.
[216.7 - 223.4] Agent: Okay. And sir, what are the things that should be improved so that you can subscribe in the future?
[225.1 - 229.9] Customer: Ma'am, your outdoor events, like the escape one in Pune, right?
[227.3 - 227.7] Agent: Yes.
[230.5 - 230.9] Agent: Yes.
[231.2 - 252.5] Customer: So  because  of  that,  it  was  like,  I  mean,  it  wasn't  managed  properly.  I  don't  know  if  Mahindra  did  it directly. I don't know who organized it with you. Yes, I don't remember the name. But in that, it was like, there were so many cars that they would come to each spot, and the car would just be parked there for forty-five minutes. So that was a major turn-off in it.
[254.0 - 255.1] Agent: Okay, so...",0.3633,0.4028,0.389,azure_openai,
Other,A007,Sneha,High,registry_name_match,CALL007,SOP011,1,AW0024,"43,44,45,46,47,48,49",44,agent_anchored_window,Were you also looking for any other outdoor experiences? Yes or No?,"Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.","[165.4 - 166.1] Agent: Now, once on your own...
[169.1 - 180.0] Agent: Okay. And sir, whenever you canceled the plan, were you also watching any other event or outdoor experiences at that time?
[180.4 - 182.5] Customer: No, ma'am, I don't want any other order.
[182.8 - 199.1] Agent: They were not visible, okay. So, sir, what do you think? I mean, by when should we inform you if the adventure event is ongoing? Should we inform you less than one week, one to two weeks, two to four weeks, or...
[198.0 - 199.0] Customer: Then I also said four.
[199.1 - 211.6] Customer: You  should  inform  about  the  four-week  package  in  advance,  meaning  that  such  an  event  is  being planned. If it doesn't happen at the last moment, then people are unable to plan accordingly. If you inform at the last moment, then some other plan also comes up along with it, right?
[203.6 - 203.9] Agent: No, no.",0.6339,0.5857,0.6026,azure_openai,
